"genename","uniprot","log2FC_patient","negLogPval","MitoList","complex"
"ARHGAP12","Q8IWW6;Q8IWW6-2;Q8IWW6-4",-0.281944942101259,0.868352278484779,"nonmito",""
"ARHGAP17","Q68EM7",-0.215239744989702,1.64778074022932,"nonmito",""
"ARHGAP18","Q8N392",0.549470223061839,1.34104303737285,"nonmito",""
"ARHGAP21","Q5T5U3",0.300218812845639,0.684529952529289,"nonmito",""
"ARHGAP22","Q7Z5H3;Q7Z5H3-2;Q7Z5H3-3;Q7Z5H3-5",0.236060187766924,0.333511966692512,"nonmito",""
"ARHGAP24","Q8N264;Q8N264-3",-0.235185435845258,0.340061482646242,"nonmito",""
"ARHGAP29","Q52LW3",-0.0205752613428913,0.0500863699187019,"nonmito",""
"ARHGAP35","Q9NRY4",-0.0892613829956144,0.441553751554576,"nonmito",""
"ARHGAP5","Q13017;Q13017-2",0.110825744258021,0.234680623669114,"nonmito",""
"ARHGDIA","P52565",-0.137025146597342,0.594974576662365,"nonmito",""
"ARHGDIB","P52566",0.669086178950174,0.331221860417749,"nonmito",""
"ARHGEF1","Q92888;Q92888-3",-0.00222601481249995,0.0143176436474586,"nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",0.103174521566755,0.572279695349894,"nonmito",""
"ARHGEF11","O15085;O15085-2",-0.351440879184201,1.00191217877254,"nonmito",""
"ARHGEF12","Q9NZN5",-0.136148743437598,0.475843592776468,"nonmito",""
"ARHGEF17","Q96PE2",-0.639285032578469,1.05228383845042,"nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",-0.444904374921457,1.30058902484247,"nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",-0.259596943654898,1.38160709501452,"nonmito",""
"ARHGEF40","Q8TER5",-0.249450837737992,2.72341958685245,"nonmito",""
"ARHGEF6","Q15052;Q15052-2",-0.0131358117996356,0.0370395804710731,"nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",-0.0525861806454344,0.695247336604147,"nonmito",""
"ARID1A","O14497;O14497-3",-0.269807035755305,0.403872844946588,"nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",0.498441469886661,0.318393669375311,"nonmito",""
"ARID2","Q68CP9;Q68CP9-3",-0.287119142330553,0.689767760024465,"nonmito",""
"ARIH1","Q9Y4X5",-0.113782315214479,0.698439754386199,"nonmito",""
"ARIH2","O95376",-0.0150595853275544,0.0722683450634636,"nonmito",""
"ARL1","P40616;P40616-2",-0.157980365340727,0.635954942567995,"nonmito",""
"ARL2","P36404",0.0394081094799361,0.0909847017098063,"mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",-0.00895522232046986,0.014313481083946,"nonmito",""
"ARL3","P36405",0.216797149074353,1.16341941101137,"nonmito",""
"ARL6IP5","O75915",0.0833510888856956,0.332142174033245,"nonmito",""
"ARL8B","Q9NVJ2",-0.448528369167754,2.23635157979577,"nonmito",""
"ARMC10","Q8N2F6;Q8N2F6-2;Q8N2F6-3;Q8N2F6-4",-0.459768995356329,0.888055378952182,"mito",""
"ARMC5","Q96C12;Q96C12-2;Q96C12-3;Q96C12-4",-0.622463382383007,0.887460330003659,"nonmito",""
"ARMC6","Q6NXE6;Q6NXE6-2",0.187451647527467,0.594125192741401,"nonmito",""
"ARMC8","Q8IUR7",-0.0521573082225792,0.139927884308602,"nonmito",""
"ARMC9","Q7Z3E5;Q7Z3E5-2",-0.606523661584497,1.04717514765813,"nonmito",""
"ARMCX1","Q9P291",-0.0209367061286727,0.0565686693164568,"mito",""
"ARMCX2","Q7L311",-0.266001242403807,0.832724527922627,"mito",""
"ARMCX3","Q9UH62",-0.234803822915449,1.71681091163098,"mito",""
"ARMH3","Q5T2E6",0.138938057505825,0.604446524233276,"nonmito",""
"ARMT1","Q9H993",0.0377735245578208,0.084470617005261,"nonmito",""
