"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"GPN1","Q9HCN4;Q9HCN4-2;Q9HCN4-3;Q9HCN4-4;Q9HCN4-5",75702.86,71736.6666666667,"nonmito",""
"GPNMB","Q14956;Q14956-2",290763.8,761468.666666667,"nonmito",""
"GPR176","Q14439;Q14439-3",105901.2,159556.333333333,"nonmito",""
"GPR180","Q86V85",49905.62,55864.6,"nonmito",""
"GPRC5A","Q8NFJ5",93434.1333333333,157662.666666667,"nonmito",""
"GPS1","Q13098-7",138174.4,142170.666666667,"nonmito",""
"GPSM1","Q86YR5;Q86YR5-4",67554.96,62323.1666666667,"nonmito",""
"GPT2","Q8TD30",48540.12,30763.0333333333,"mito",""
"GPX1","P07203",210491.2,113229.666666667,"mito",""
"GPX4","P36969;P36969-2",91566.88,44467.7,"mito",""
"GPX7","Q96SL4",82761.58,123418.666666667,"nonmito",""
"GPX8","Q8TED1",310243.8,239064.333333333,"nonmito",""
"GRAMD2B","Q96HH9",52405.16,42600.8666666667,"nonmito",""
"GRB10","Q13322;Q13322-2;Q13322-3;Q13322-4",33964.1333333333,29073.55,"nonmito",""
"GRB2","P62993",122693.36,147949.666666667,"nonmito",""
"GREM1","O60565",91011.7,216813.666666667,"nonmito",""
"GRHPR","Q9UBQ7",215974.4,216950.333333333,"mito",""
"GRIPAP1","Q4V328",56072.14,51694.5666666667,"nonmito",""
"GRK2","P25098",72270.88,69809.95,"nonmito",""
"GRN","P28799",49123.56,78057.6333333333,"nonmito",""
"GRPEL1","Q9HAV7",48566,47270.3666666667,"mito",""
"GRSF1","Q12849",69339.24,92197.4,"mito",""
"GRWD1","Q9BQ67",105215.66,96822.5666666667,"nonmito",""
"GSDMD","P57764",70648.58,78818.4,"nonmito",""
"GSDME","O60443",103273.14,115655.666666667,"nonmito",""
"GSK3A","P49840",99441.04,122088,"nonmito",""
"GSK3B","P49841;P49841-2",75618.46,90344.5,"nonmito",""
