"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"SZRD1","Q7Z422;Q7Z422-2;Q7Z422-3;Q7Z422-4;Q7Z422-5",52474.82,34187.85,"nonmito",""
"TAB1","Q15750;Q15750-2",60308.04,59744.6333333333,"nonmito",""
"TACC1","O75410;O75410-2;O75410-9",58595.24,61833.3666666667,"nonmito",""
"TACO1","Q9BSH4",66548.6,65526.7,"mito",""
"TAF15","Q92804;Q92804-2",264257.4,263950.333333333,"nonmito",""
"TAGLN","Q01995",926828.6,639223.666666667,"nonmito",""
"TAGLN2","P37802;P37802-2",455743,385375.333333333,"nonmito",""
"TALDO1","P37837",339536.2,270333,"nonmito",""
"TANC1","Q9C0D5",45062.62,55822.8,"nonmito",""
"TANGO2","Q6ICL3;Q6ICL3-3;Q6ICL3-4",60703.2,52566.1666666667,"nonmito",""
"TANGO6","Q9C0B7",18545.02,18949.3433333333,"nonmito",""
"TAOK1","Q7L7X3",60081.3,59727.7,"nonmito",""
"TAOK2","Q9UL54",45438.76,41463.7,"nonmito",""
"TAOK3","Q9H2K8",56650.86,51310.9333333333,"nonmito",""
"TAP1","Q03518",115549.6,116019.333333333,"nonmito",""
"TAP2","Q03519",50073.7,52749.5333333333,"nonmito",""
"TAPBP","O15533;O15533-2;O15533-3",190167,185378,"nonmito",""
"TAPT1","Q6NXT6",46508.14,37706.0333333333,"nonmito",""
"TARDBP","Q13148",170113.8,178145.666666667,"nonmito",""
"TARS1","P26639",203604.8,190852.666666667,"nonmito",""
"TATDN1","Q6P1N9",139859.6,116585.666666667,"nonmito",""
"TAX1BP1","Q86VP1;Q86VP1-2",54455.12,146896.333333333,"nonmito",""
"TAX1BP3","O14907",567585.4,492228,"nonmito",""
"TBC1D10A","Q9BXI6;Q9BXI6-2",46145.24,43916.8,"nonmito",""
"TBC1D10B","Q4KMP7",52802.16,49087.4,"nonmito",""
"TBC1D13","Q9NVG8",106905.82,88702.7666666667,"nonmito",""
