"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"ACOT13","Q9NPJ3;Q9NPJ3-2",98753.1,130512.333333333,"mito",""
"ACOT7","O00154;O00154-4;O00154-6;O00154-7",239025.4,293934.666666667,"mito",""
"ACOT8","O14734",133075.5,144075,"nonmito",""
"ACOT9","Q9Y305;Q9Y305-2;Q9Y305-4",151426.2,183231.666666667,"mito",""
"ACOX1","Q15067;Q15067-2",77450.06,60216.9,"nonmito",""
"ACOX3","O15254",46630.88,39330.8666666667,"nonmito",""
"ACP1","P24666",169454.2,281284.333333333,"nonmito",""
"ACP2","P11117",140170.6,119149.666666667,"nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",25777.92,46005.1666666667,"mito",""
"ACSF3","Q4G176",35140.34,35155.6,"mito",""
"ACSL1","P33121",73890.36,57207.1333333333,"mito",""
"ACSL3","O95573",164806,191072.666666667,"nonmito",""
"ACSL4","O60488;O60488-2",99720.96,125656.333333333,"nonmito",""
"ACSS2","Q9NR19;Q9NR19-2",68213.26,65993.1666666667,"nonmito",""
"ACTA2","P62736",1105210.6,1654490,"nonmito",""
"ACTB","P60709",1334394,1252610,"nonmito",""
"ACTBL2","Q562R1",314895.2,1026495.33333333,"nonmito",""
"ACTL6A","O96019",99751.32,133534.666666667,"nonmito",""
"ACTN1","P12814-2",136619.66,93832.2333333333,"nonmito",""
"ACTN1","P12814",736682.4,600842,"nonmito",""
"ACTN4","O43707",501579.2,396376,"nonmito",""
"ACTR10","Q9NZ32",62928.38,69365.7,"nonmito",""
"ACTR1A","P61163",261279.6,334136.333333333,"nonmito",""
"ACTR1B","P42025",196870.2,183631.333333333,"nonmito",""
"ACTR2","P61160",405645.8,470049.666666667,"nonmito",""
"ACTR3","P61158",584850.6,569167,"nonmito",""
"ACVR1","Q04771",78670.5,80105.5666666667,"nonmito",""
"ACY1","Q03154",83126.1,71991.9666666667,"nonmito",""
"ACYP1","P07311",62342.74,86350.7333333333,"nonmito",""
