"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"APOL2","Q9BQE5",86238.54,143468.666666667,"nonmito",""
"APOO","Q9BUR5;Q9BUR5-2",103375.5,82222.2333333333,"mito",""
"APOOL","Q6UXV4",83959,115708,"mito",""
"APP","P05067;P05067-9",51374.8,108388.333333333,"nonmito",""
"APPL1","Q9UKG1",70321.86,55932.7666666667,"nonmito",""
"APPL2","Q8NEU8",117169,100702.233333333,"nonmito",""
"APRT","P07741",227632.2,218209.333333333,"nonmito",""
"AQR","O60306",88277.58,48252.8333333333,"nonmito",""
"ARAF","P10398",61998.16,56552.8666666667,"nonmito",""
"ARAP1","Q96P48;Q96P48-3",71462.82,53692.2,"nonmito",""
"ARCN1","P48444",151085.6,171927,"nonmito",""
"ARF1","P84077",481741,444719.666666667,"nonmito",""
"ARF4","P18085",1233114,1652953.33333333,"nonmito",""
"ARF5","P84085",132251,178322,"mito",""
"ARF6","P62330",245119.6,352763.333333333,"nonmito",""
"ARFGAP1","Q8N6T3",69720.48,78436.5666666667,"nonmito",""
"ARFGAP2","Q8N6H7",69465.92,79191.5333333333,"nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",95447.56,113886.666666667,"nonmito",""
"ARFGEF1","Q9Y6D6",44186.24,58294.0666666667,"nonmito",""
"ARFGEF2","Q9Y6D5",55525.86,55161,"nonmito",""
"ARFIP1","P53367-2",69123.16,81924.0666666667,"nonmito",""
"ARFIP2","P53365;P53365-3",51178.06,63016.2333333333,"nonmito",""
"ARG1","P05089;P05089-2",77112.84,48871.9333333333,"nonmito",""
"ARGLU1","Q9NWB6",64035.5,40206.5333333333,"nonmito",""
"ARHGAP1","Q07960",240670.2,323025.333333333,"nonmito",""
"ARHGAP10","A1A4S6",36344.6,32923.5,"nonmito",""
"ARHGAP12","Q8IWW6;Q8IWW6-2;Q8IWW6-4",31920.94,26266.4,"nonmito",""
"ARHGAP17","Q68EM7",125000.8,139813.333333333,"nonmito",""
"ARHGAP18","Q8N392",74616.54,101305.666666667,"nonmito",""
"ARHGAP21","Q5T5U3",30289.18,29504.8,"nonmito",""
"ARHGAP22","Q7Z5H3;Q7Z5H3-2;Q7Z5H3-3;Q7Z5H3-5",65040.8,69863.4333333333,"nonmito",""
"ARHGAP24","Q8N264;Q8N264-3",45317.32,40656.0666666667,"nonmito",""
"ARHGAP29","Q52LW3",87452.1,59777.7666666667,"nonmito",""
"ARHGAP31","Q2M1Z3",66576.02,26499.2333333333,"nonmito",""
"ARHGAP35","Q9NRY4",60837.64,32579.3333333333,"nonmito",""
"ARHGAP5","Q13017;Q13017-2",43860.08,43721.1,"nonmito",""
"ARHGDIA","P52565",355603.6,344595,"nonmito",""
"ARHGEF1","Q92888;Q92888-3",89604.18,97039.4666666667,"nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",64353.38,62196.9666666667,"nonmito",""
"ARHGEF10L","Q9HCE6;Q9HCE6-2;Q9HCE6-3;Q9HCE6-5",14986.22,28084.9333333333,"nonmito",""
"ARHGEF11","O15085;O15085-2",57188.18,40291.1333333333,"nonmito",""
"ARHGEF12","Q9NZN5",58192.92,47745.1333333333,"nonmito",""
"ARHGEF17","Q96PE2",38129.16,39906.4,"nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",66484.38,48541.8666666667,"nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",110318.5,57560.1666666667,"nonmito",""
"ARHGEF40","Q8TER5",51619.78,53391.5,"nonmito",""
"ARHGEF6","Q15052;Q15052-2",94967.8,61126.5,"nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",95494.28,94466.6333333333,"nonmito",""
"ARID1A","O14497;O14497-3",35752.24,18349.3,"nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",30398.08,22784.5,"nonmito",""
"ARID2","Q68CP9;Q68CP9-3",39942.3,18477.4333333333,"nonmito",""
"ARIH1","Q9Y4X5",43485.62,52538.2333333333,"nonmito",""
"ARIH2","O95376",56391.56,54224.7333333333,"nonmito",""
"ARL1","P40616;P40616-2",280841.2,422024.333333333,"nonmito",""
"ARL2","P36404",128076.4,101871.333333333,"mito",""
"ARL2BP","Q9Y2Y0;Q9Y2Y0-2",61859.34,100151.833333333,"nonmito",""
