"genename","uniprot","mean_ctrl","mean_patient","mito","complex"
"EXOSC9","Q06265;Q06265-2",56359.72,56395,"nonmito",""
"EXT2","Q93063;Q93063-3",87227.94,58984.4666666667,"nonmito",""
"EZR","P15311",201074.8,140571.666666667,"nonmito",""
"F3","P13726",38867.92,32363.9666666667,"nonmito",""
"FABP3","P05413",132507.68,53966.9666666667,"nonmito",""
"FABP5","Q01469",67839.96,110742.7,"nonmito",""
"FADS1","O60427",39662.72,25303.4,"nonmito",""
"FADS2","O95864",79951.96,75248.5666666667,"nonmito",""
"FAF1","Q9UNN5",68739.88,75100.1333333333,"nonmito",""
"FAF2","Q96CS3",146527.2,130409,"nonmito",""
"FAH","P16930",110860.8,123401.333333333,"nonmito",""
"FAHD1","Q6P587",72396.5,61507.2333333333,"mito",""
"FAHD2A","Q96GK7",82114.82,93001.2333333333,"mito",""
"FAIM","Q9NVQ4",59173.46,28953.7,"nonmito",""
"FAM114A1","Q8IWE2",155446.8,140991.666666667,"nonmito",""
"FAM114A2","Q9NRY5",61043.48,56911.9333333333,"nonmito",""
"FAM120A","Q9NZB2;Q9NZB2-6",81126.18,87315.6333333333,"nonmito",""
"FAM120B","Q96EK7",51222.66,60694,"nonmito",""
"FAM120C","Q9NX05",93338.46,59907.1666666667,"nonmito",""
"FAM126A","Q9BYI3;Q9BYI3-3",45840.58,49080.9333333333,"nonmito",""
"FAM160A2","Q8N612;Q8N612-2",111500.8,122126.333333333,"nonmito",""
"FAM160B1","Q5W0V3",89488.56,103838.733333333,"nonmito",""
"FAM162A","Q96A26",36091.3,46462.0666666667,"mito",""
"FAM172A","Q8WUF8",39570.55,37685.8,"nonmito",""
"FAM177A1","Q8N128;Q8N128-2",54722.875,47458.9333333333,"nonmito",""
"FAM20B","O75063",50001.12,40866.2,"nonmito",""
"FAM234A","Q9H0X4",45857.68,38960.3666666667,"nonmito",""
"FAM3C","Q92520",144243.2,140010,"nonmito",""
"FAM50A","Q14320",61454.66,49026.2333333333,"nonmito",""
"FAM91A1","Q658Y4",71500.88,73072.3,"nonmito",""
"FAM98A","Q8NCA5",138936.2,136518.333333333,"nonmito",""
"FAM98B","Q52LJ0",49572.02,59874.1666666667,"nonmito",""
"FAP","Q12884",132978.02,94051.3,"nonmito",""
"FAR1","Q8WVX9",49011.82,46577.5666666667,"nonmito",""
"FARP1","Q9Y4F1;Q9Y4F1-2",108485.4,99450.6666666667,"nonmito",""
"FARSA","Q9Y285",112207.8,122280.333333333,"nonmito",""
"FARSB","Q9NSD9",169486.2,177066,"nonmito",""
"FAS","P25445;P25445-6",29439.86,30076.4333333333,"nonmito",""
"FASN","P49327",324461.6,329918,"mito",""
"FASTKD2","Q9NYY8",32498.248,44250.2333333333,"mito",""
"FAT1","Q14517",49943.275,82339.45,"nonmito",""
"FAU","P62861",1174854,1108000.33333333,"nonmito",""
"FBL","P22087",135278.6,144396.666666667,"nonmito",""
"FBLIM1","Q8WUP2",98175.74,79855.0666666667,"nonmito",""
"FBLN1","P23142",55739.14,47014,"nonmito",""
"FBLN5","Q9UBX5",30990.88,22592.1666666667,"nonmito",""
"FBN1","P35555",53895.72,51723.7,"nonmito",""
"FBN2","P35556",66353.24,93813.9333333333,"nonmito",""
"FBXL12","Q9NXK8;Q9NXK8-2",27337.04,30943.8666666667,"nonmito",""
"FBXL18","Q96ME1;Q96ME1-2;Q96ME1-4",48877.94,50536.2666666667,"nonmito",""
"FBXL20","Q96IG2",56363.58,60162.8333333333,"nonmito",""
"FBXL8","Q96CD0",76007.34,40147,"nonmito",""
